	wav	flux
2388	2.94579	0.05772000000000001
2389	2.94633	0.05774
2390	2.94686	0.057710000000000004
2391	2.9474	0.05765
2392	2.94793	0.05757
2393	2.94847	0.057510000000000006
2394	2.949	0.05747000000000001
2395	2.9495400000000003	0.057479999999999996
2396	2.95008	0.057510000000000006
2397	2.9506099999999997	0.05754
2398	2.95115	0.05756
2399	2.95168	0.05757999999999999
2400	2.95222	0.05757999999999999
2401	2.95275	0.05756
2402	2.95329	0.0575
2403	2.95383	0.05741
2404	2.95436	0.05732999999999999
2405	2.9549	0.05729
2406	2.95543	0.05727
2407	2.95597	0.05724
2408	2.9565	0.057170000000000006
2409	2.95704	0.05706
2410	2.95758	0.05697000000000001
2411	2.95811	0.056920000000000005
2412	2.95865	0.056929999999999994
2413	2.95918	0.05697000000000001
2414	2.95972	0.057
2415	2.96025	0.05699
2416	2.9607900000000003	0.05695
2417	2.96133	0.056889999999999996
2418	2.9618599999999997	0.05685
2419	2.9624	0.05683
2420	2.96293	0.05683
2421	2.96347	0.05681
2422	2.964	0.05678
2423	2.96454	0.056720000000000007
2424	2.96507	0.05666
2425	2.96561	0.056589999999999994
2426	2.96615	0.05652000000000001
2427	2.9666799999999998	0.056420000000000005
2428	2.96722	0.05631
2429	2.96775	0.05627000000000001
2430	2.96829	0.05628
2431	2.96882	0.05635
2432	2.96936	0.0564
2433	2.9699	0.0564
2434	2.97043	0.05636
2435	2.97097	0.05632
2436	2.9715	0.05632
2437	2.9720400000000002	0.05634
2438	2.97257	0.05637999999999999
2439	2.9731099999999997	0.0564
2440	2.97365	0.0564
2441	2.97418	0.05636
2442	2.97472	0.05627000000000001
2443	2.97525	0.05616
2444	2.97579	0.05604
2445	2.97632	0.05599
2446	2.97686	0.055979999999999995
2447	2.9774	0.056
2448	2.9779299999999997	0.05599
2449	2.97847	0.05595
2450	2.979	0.05587
2451	2.97954	0.05579
2452	2.98007	0.05574
2453	2.98061	0.05567999999999999
2454	2.98115	0.055639999999999995
2455	2.98168	0.0556
2456	2.98222	0.05559
2457	2.98275	0.05558
2458	2.98329	0.0556
2459	2.98382	0.05562
2460	2.9843599999999997	0.055639999999999995
2461	2.9849	0.05565
2462	2.98543	0.05565
2463	2.98597	0.055639999999999995
2464	2.9865	0.05563
2465	2.9870400000000004	0.05562
2466	2.9875700000000003	0.055639999999999995
2467	2.98811	0.05565
2468	2.98865	0.05566
2469	2.9891799999999997	0.05562
2470	2.98972	0.05555
2471	2.99025	0.05542999999999999
2472	2.99079	0.0553
2473	2.99132	0.055170000000000004
2474	2.99186	0.05509
2475	2.9924	0.05504
2476	2.99293	0.055029999999999996
2477	2.99347	0.05504
2478	2.994	0.05507000000000001
2479	2.99454	0.05508
2480	2.99507	0.0551
2481	2.9956099999999997	0.0551
2482	2.99615	0.0551
2483	2.99668	0.0551
2484	2.99722	0.05509
2485	2.99775	0.055060000000000005
2486	2.9982900000000003	0.055029999999999996
2487	2.9988200000000003	0.05499
2488	2.99936	0.05492999999999999
2489	2.9999	0.05484
2490	3.0004299999999997	0.054720000000000005
2491	3.00097	0.0546
2492	3.0015	0.0545
2493	3.00204	0.05445
2494	3.00257	0.054439999999999995
2495	3.00311	0.054439999999999995
2496	3.00365	0.05442999999999999
2497	3.00418	0.0544
2498	3.0047200000000003	0.054360000000000006
2499	3.00525	0.05434
2500	3.00579	0.05435
2501	3.00632	0.05437
2502	3.0068599999999996	0.05439
2503	3.00739	0.0544
2504	3.00793	0.05442
2505	3.00847	0.054439999999999995
2506	3.009	0.05442999999999999
2507	3.0095400000000003	0.05439
2508	3.0100700000000002	0.05432000000000001
2509	3.01061	0.054270000000000006
2510	3.01114	0.05425
2511	3.01168	0.05425
2512	3.01222	0.054270000000000006
2513	3.01275	0.05426
2514	3.01329	0.054220000000000004
2515	3.01382	0.05415
2516	3.01436	0.05409
2517	3.0148900000000003	0.05405
2518	3.01543	0.054020000000000006
2519	3.0159700000000003	0.054
2520	3.0165	0.05396
2521	3.01704	0.05391
2522	3.01757	0.053860000000000005
2523	3.01811	0.05382000000000001
2524	3.01864	0.053779999999999994
2525	3.01918	0.05376
2526	3.01972	0.05376
2527	3.02025	0.05376
2528	3.0207900000000003	0.053770000000000005
2529	3.0213200000000002	0.053779999999999994
2530	3.0218599999999998	0.053779999999999994
2531	3.02239	0.053770000000000005
2532	3.02293	0.053739999999999996
2533	3.02347	0.053689999999999995
2534	3.024	0.0536
2535	3.02454	0.0535
2536	3.02507	0.05343
2537	3.02561	0.0534
2538	3.0261400000000003	0.05341
2539	3.02668	0.0534
2540	3.0272200000000002	0.05337000000000001
2541	3.02775	0.053279999999999994
2542	3.02829	0.05319
2543	3.02882	0.053110000000000004
2544	3.02936	0.0531
2545	3.02989	0.05313
2546	3.03043	0.05317
2547	3.03097	0.05319
2548	3.0315	0.05317
2549	3.0320400000000003	0.05312000000000001
2550	3.03257	0.053070000000000006
2551	3.0331099999999998	0.05301
2552	3.03364	0.05297
2553	3.03418	0.05295
2554	3.03472	0.05297
2555	3.03525	0.05297999999999999
2556	3.03579	0.05296
2557	3.03632	0.052910000000000006
2558	3.03686	0.052860000000000004
2559	3.0373900000000003	0.052879999999999996
2560	3.03793	0.05293
2561	3.0384700000000002	0.05301
2562	3.039	0.053029999999999994
2563	3.03954	0.052989999999999995
2564	3.04007	0.0529
2565	3.04061	0.0528
2566	3.04114	0.05272
2567	3.04168	0.052629999999999996
2568	3.04222	0.05256
2569	3.04275	0.05251
2570	3.0432900000000003	0.0525
2571	3.04382	0.052539999999999996
2572	3.0443599999999997	0.052610000000000004
2573	3.04489	0.0527
2574	3.04543	0.05275
2575	3.04596	0.05275
2576	3.0465	0.05269
2577	3.04704	0.05259
2578	3.04757	0.05247
2579	3.04811	0.052379999999999996
2580	3.0486400000000002	0.052329999999999995
2581	3.04918	0.052329999999999995
2582	3.0497099999999997	0.052320000000000005
2583	3.05025	0.0523
2584	3.05079	0.05226
2585	3.05132	0.05222
2586	3.05186	0.05221
2587	3.05239	0.05222
2588	3.05293	0.05225
2589	3.05346	0.052289999999999996
2590	3.054	0.052320000000000005
2591	3.0545400000000003	0.052320000000000005
2592	3.05507	0.05227999999999999
2593	3.0556099999999997	0.0522
2594	3.05614	0.052110000000000004
2595	3.05668	0.052020000000000004
2596	3.05721	0.05193
2597	3.05775	0.05186
2598	3.05829	0.051820000000000005
2599	3.05882	0.0518
2600	3.05936	0.0518
2601	3.05989	0.0518
2602	3.0604299999999998	0.051789999999999996
2603	3.0609599999999997	0.05176
2604	3.0615	0.05172
2605	3.06204	0.05167000000000001
2606	3.06257	0.051620000000000006
2607	3.06311	0.051579999999999994
2608	3.0636400000000004	0.05155
2609	3.06418	0.05156
2610	3.06471	0.051579999999999994
2611	3.06525	0.051579999999999994
2612	3.0657900000000002	0.05156
2613	3.06632	0.05152
2614	3.0668599999999997	0.05147
2615	3.06739	0.05142000000000001
2616	3.06793	0.051370000000000006
2617	3.06846	0.051329999999999994
2618	3.069	0.0513
2619	3.06954	0.05127999999999999
2620	3.07007	0.05127999999999999
2621	3.07061	0.05127999999999999
2622	3.07114	0.05126
2623	3.0716799999999997	0.05122
2624	3.0722099999999997	0.051160000000000004
2625	3.07275	0.0511
2626	3.07329	0.05105
2627	3.07382	0.051019999999999996
2628	3.07436	0.051039999999999995
2629	3.0748900000000003	0.051089999999999997
2630	3.07543	0.05115
2631	3.07596	0.05117
2632	3.0765	0.05117
2633	3.07704	0.05114
2634	3.07757	0.051089999999999997
2635	3.0781099999999997	0.05105
2636	3.07864	0.051019999999999996
2637	3.07918	0.050980000000000004
2638	3.07971	0.05094
2639	3.08025	0.050910000000000004
2640	3.0807900000000004	0.05089
2641	3.0813200000000003	0.05089
2642	3.08186	0.050910000000000004
2643	3.08239	0.05094
2644	3.0829299999999997	0.05095
2645	3.0834599999999996	0.05092
2646	3.084	0.050839999999999996
2647	3.08454	0.050710000000000005
2648	3.08507	0.0506
2649	3.08561	0.05051
2650	3.0861400000000003	0.05047
2651	3.08668	0.05044
2652	3.08721	0.05042
2653	3.08775	0.05037
2654	3.08828	0.05031
2655	3.08882	0.05026
2656	3.0893599999999997	0.050210000000000005
2657	3.08989	0.05019
2658	3.09043	0.05019
2659	3.09096	0.050230000000000004
2660	3.0915	0.05027
2661	3.09203	0.0503
2662	3.0925700000000003	0.050289999999999994
2663	3.09311	0.05025
2664	3.09364	0.0502
2665	3.0941799999999997	0.05016
2666	3.09471	0.05011
2667	3.09525	0.050069999999999996
2668	3.09578	0.05002
2669	3.09632	0.04997
2670	3.09686	0.04992
2671	3.0973900000000003	0.04989
2672	3.09793	0.04987
2673	3.0984599999999998	0.04985
2674	3.099	0.04985
2675	3.09953	0.04986
2676	3.10007	0.04988
2677	3.1006099999999996	0.0499
2678	3.10114	0.04991
2679	3.10168	0.04989
2680	3.10221	0.04983
2681	3.10275	0.04975
2682	3.10328	0.04966
2683	3.1038200000000002	0.0496
2684	3.10436	0.049569999999999996
2685	3.10489	0.04956
2686	3.10543	0.04954
2687	3.10596	0.0495
2688	3.1065	0.04944
2689	3.10703	0.049389999999999996
2690	3.10757	0.04936
2691	3.10811	0.04936
2692	3.1086400000000003	0.04938
2693	3.10918	0.04938
2694	3.1097099999999998	0.04938
2695	3.11025	0.04935
2696	3.11078	0.049319999999999996
2697	3.11132	0.0493
2698	3.11186	0.04929
2699	3.11239	0.049280000000000004
2700	3.11293	0.04929
2701	3.11346	0.04929
2702	3.114	0.04929
2703	3.11453	0.049260000000000005
2704	3.1150700000000002	0.049210000000000004
2705	3.1156099999999998	0.04916
2706	3.11614	0.049089999999999995
2707	3.11668	0.04905
2708	3.11721	0.049030000000000004
2709	3.11775	0.049010000000000005
2710	3.11828	0.04899
2711	3.11882	0.04895
2712	3.11936	0.0489
2713	3.1198900000000003	0.04886
2714	3.12043	0.04883
2715	3.1209599999999997	0.04882
2716	3.1215	0.04881
2717	3.12203	0.0488
2718	3.12257	0.0488
2719	3.12311	0.04881
2720	3.12364	0.04883
2721	3.12418	0.04885
2722	3.12471	0.04885
2723	3.12525	0.04882
2724	3.12578	0.048760000000000005
2725	3.12632	0.04869
2726	3.1268599999999998	0.04863
2727	3.12739	0.048589999999999994
2728	3.12793	0.04856
2729	3.12846	0.04854
2730	3.129	0.04849
2731	3.12953	0.04844
2732	3.13007	0.048369999999999996
2733	3.1306	0.048310000000000006
2734	3.1311400000000003	0.048260000000000004
2735	3.13168	0.04823
2736	3.1322099999999997	0.04823
2737	3.13275	0.04825
2738	3.13328	0.04829
2739	3.13382	0.04834
2740	3.13435	0.04838
2741	3.13489	0.04841
2742	3.13543	0.0484
2743	3.13596	0.04836
2744	3.1365	0.0483
2745	3.1370299999999998	0.04822
2746	3.13757	0.04813
2747	3.1381	0.048060000000000005
2748	3.13864	0.048010000000000004
2749	3.13918	0.04799
2750	3.13971	0.04799
2751	3.14025	0.04799
2752	3.14078	0.04798
2753	3.14132	0.04796
2754	3.14185	0.047939999999999997
2755	3.1423900000000002	0.04793
2756	3.14293	0.04792
2757	3.1434599999999997	0.04791
2758	3.144	0.0479
2759	3.14453	0.047889999999999995
2760	3.14507	0.04788
2761	3.1456	0.047869999999999996
2762	3.14614	0.04785
2763	3.14668	0.04782
2764	3.14721	0.04777
2765	3.14775	0.0477
2766	3.1482799999999997	0.047619999999999996
2767	3.14882	0.047560000000000005
2768	3.14935	0.04753
2769	3.14989	0.04753
2770	3.15043	0.04754
2771	3.15096	0.04754
2772	3.1515	0.04753
2773	3.15203	0.047510000000000004
2774	3.15257	0.04749
2775	3.1531	0.04747
2776	3.15364	0.047439999999999996
2777	3.1541799999999998	0.0474
2778	3.1547099999999997	0.04735
2779	3.15525	0.04729
2780	3.15578	0.04725
2781	3.15632	0.04722
2782	3.15685	0.04721
2783	3.1573900000000004	0.0472
2784	3.15793	0.04721
2785	3.15846	0.047189999999999996
2786	3.159	0.04717
2787	3.1595299999999997	0.04715
2788	3.16007	0.047139999999999994
2789	3.1606	0.04713
2790	3.16114	0.04713
2791	3.16168	0.04711
2792	3.16221	0.047080000000000004
2793	3.16275	0.04705
2794	3.16328	0.04702
2795	3.16382	0.047
2796	3.16435	0.047
2797	3.16489	0.04701
2798	3.1654299999999997	0.04703
2799	3.1659599999999997	0.04703
2800	3.1665	0.04701
2801	3.16703	0.04695
2802	3.16757	0.04686
2803	3.1681	0.04678
2804	3.1686400000000003	0.04671
2805	3.1691700000000003	0.04668
2806	3.16971	0.04665
2807	3.17025	0.046610000000000006
2808	3.1707799999999997	0.04657
2809	3.17132	0.04653
2810	3.17185	0.04651
2811	3.17239	0.04651
2812	3.17292	0.04651
2813	3.17346	0.04649
2814	3.174	0.04646
2815	3.17453	0.04643
2816	3.1750700000000003	0.046419999999999996
2817	3.1756	0.046419999999999996
2818	3.17614	0.04643
2819	3.17667	0.04643
2820	3.1772099999999996	0.046419999999999996
2821	3.17775	0.0464
2822	3.17828	0.046380000000000005
2823	3.17882	0.046360000000000005
2824	3.17935	0.04633
2825	3.1798900000000003	0.04629
2826	3.1804200000000002	0.04625
2827	3.18096	0.04622
2828	3.1815	0.0462
2829	3.18203	0.046189999999999995
2830	3.18257	0.0462
2831	3.1831	0.04622
2832	3.18364	0.04625
2833	3.18417	0.04628
2834	3.18471	0.04627
2835	3.18525	0.04623
2836	3.18578	0.04614
2837	3.1863200000000003	0.04604
2838	3.18685	0.04595
2839	3.18739	0.045880000000000004
2840	3.18792	0.04584
2841	3.18846	0.04579
2842	3.189	0.04575
2843	3.18953	0.0457
2844	3.19007	0.04566
2845	3.1906	0.04564
2846	3.1911400000000003	0.04566
2847	3.1916700000000002	0.045739999999999996
2848	3.1922099999999998	0.045860000000000005
2849	3.19275	0.046
2850	3.19328	0.04607
2851	3.19382	0.04604
2852	3.19435	0.04593
2853	3.19489	0.04575
2854	3.19542	0.04562
2855	3.19596	0.04552
2856	3.1965	0.0455
2857	3.19703	0.0455
2858	3.1975700000000002	0.04551
2859	3.1981	0.0455
2860	3.19864	0.04548
2861	3.19917	0.04546
2862	3.19971	0.04543
2863	3.20025	0.045439999999999994
2864	3.20078	0.045489999999999996
2865	3.20132	0.04559
2866	3.20185	0.0457
2867	3.2023900000000003	0.04577
2868	3.20292	0.04577
2869	3.2034599999999998	0.04565
2870	3.204	0.04548
2871	3.20453	0.04528
2872	3.20507	0.04512
2873	3.2056	0.04503
2874	3.20614	0.044969999999999996
2875	3.20667	0.04495
2876	3.20721	0.04495
2877	3.20775	0.04496
2878	3.20828	0.044969999999999996
2879	3.2088200000000002	0.044989999999999995
2880	3.20935	0.04503
2881	3.20989	0.0451
2882	3.21042	0.04526
2883	3.21096	0.045439999999999994
2884	3.21149	0.045630000000000004
2885	3.21203	0.0457
2886	3.21257	0.045630000000000004
2887	3.2131	0.04546
2888	3.2136400000000003	0.04521
2889	3.21417	0.04502
2890	3.2147099999999997	0.04489
2891	3.21524	0.04482
2892	3.21578	0.04478
2893	3.21632	0.044739999999999995
2894	3.21685	0.04471
2895	3.21739	0.044680000000000004
2896	3.21792	0.04465
2897	3.21846	0.04463
2898	3.2189900000000002	0.04465
2899	3.21953	0.044719999999999996
2900	3.22007	0.04488
2901	3.2206	0.045110000000000004
2902	3.22114	0.04527
2903	3.22167	0.04537
2904	3.22221	0.04528
2905	3.22274	0.04506
2906	3.22328	0.04481
2907	3.22382	0.04456
2908	3.22435	0.0444
2909	3.2248900000000003	0.04432
2910	3.22542	0.04433
2911	3.2259599999999997	0.044360000000000004
2912	3.22649	0.044410000000000005
2913	3.22703	0.04442
2914	3.22757	0.04439
2915	3.2281	0.04437
2916	3.22864	0.04438
2917	3.22917	0.04451
2918	3.22971	0.044739999999999995
2919	3.2302400000000002	0.04496
2920	3.2307799999999998	0.04513
2921	3.23132	0.04504
2922	3.23185	0.04481
2923	3.23239	0.044469999999999996
2924	3.23292	0.04415
2925	3.23346	0.04394
2926	3.2339900000000004	0.04382
2927	3.23453	0.043789999999999996
2928	3.23507	0.04378
2929	3.2356	0.04378
2930	3.2361400000000002	0.043769999999999996
2931	3.23667	0.043769999999999996
2932	3.2372099999999997	0.04378
2933	3.23774	0.04383
2934	3.23828	0.04397
2935	3.23882	0.044180000000000004
2936	3.23935	0.0445
2937	3.23989	0.04482
2938	3.24042	0.04501
2939	3.24096	0.04503
2940	3.24149	0.04478
2941	3.2420299999999997	0.04444
2942	3.24257	0.04408
2943	3.2431	0.043789999999999996
2944	3.24364	0.04361
2945	3.24417	0.04349
2946	3.24471	0.04343
2947	3.2452400000000003	0.043410000000000004
2948	3.24578	0.04342
2949	3.24632	0.04344
2950	3.24685	0.04347
2951	3.24739	0.0435
2952	3.24792	0.04355
2953	3.2484599999999997	0.04367
2954	3.24899	0.04383
2955	3.24953	0.04403
2956	3.25007	0.04419
2957	3.2506	0.04419
2958	3.2511400000000004	0.04408
2959	3.2516700000000003	0.04381
2960	3.25221	0.04353
2961	3.25274	0.04331
2962	3.2532799999999997	0.04317
2963	3.2538099999999996	0.04313
2964	3.25435	0.04313
2965	3.25489	0.043160000000000004
2966	3.25542	0.04318
2967	3.25596	0.04318
2968	3.2564900000000003	0.04317
2969	3.25703	0.04314
2970	3.25756	0.04314
2971	3.2581	0.04318
2972	3.25864	0.04333
2973	3.25917	0.04355
2974	3.2597099999999997	0.04378
2975	3.26024	0.04395
2976	3.26078	0.0439
2977	3.26131	0.04372
2978	3.26185	0.043410000000000004
2979	3.2623900000000003	0.04311
2980	3.2629200000000003	0.04292
2981	3.26346	0.04281
2982	3.26399	0.042789999999999995
2983	3.2645299999999997	0.04278
2984	3.26506	0.042789999999999995
2985	3.2656	0.04278
2986	3.26614	0.04276
2987	3.26667	0.04274
2988	3.26721	0.042710000000000005
2989	3.2677400000000003	0.04272
2990	3.26828	0.042769999999999996
2991	3.2688099999999998	0.04293
2992	3.26935	0.04317
2993	3.26989	0.04337
2994	3.27042	0.043519999999999996
2995	3.2709599999999996	0.04347
2996	3.27149	0.04328
2997	3.27203	0.04303
2998	3.27256	0.04276
2999	3.2731	0.0426
3000	3.2736400000000003	0.04249
3001	3.2741700000000002	0.04245
3002	3.27471	0.04242
3003	3.27524	0.0424
3004	3.27578	0.04237
3005	3.27631	0.042339999999999996
3006	3.27685	0.042319999999999997
3007	3.27739	0.0423
3008	3.2779199999999995	0.04231
3009	3.27846	0.04236
3010	3.2789900000000003	0.04243
3011	3.2795300000000003	0.042539999999999994
3012	3.2800599999999998	0.04261
3013	3.2806	0.042660000000000003
3014	3.28114	0.04262
3015	3.2816699999999996	0.04251
3016	3.28221	0.04238
3017	3.28274	0.042230000000000004
3018	3.2832800000000004	0.04212
3019	3.28381	0.04204
3020	3.28435	0.04199
3021	3.2848900000000003	0.04197
3022	3.28542	0.041960000000000004
3023	3.2859599999999998	0.04197
3024	3.28649	0.04198
3025	3.28703	0.042
3026	3.28756	0.042
3027	3.2881	0.042
3028	3.28864	0.04199
3029	3.28917	0.04197
3030	3.28971	0.041960000000000004
3031	3.2902400000000003	0.04194
3032	3.2907800000000003	0.04191
3033	3.2913099999999997	0.04188
3034	3.29185	0.04181
3035	3.29238	0.04175
3036	3.2929199999999996	0.04168
3037	3.29346	0.04162
3038	3.29399	0.041589999999999995
3039	3.2945300000000004	0.041569999999999996
3040	3.29506	0.04156
3041	3.2956	0.04155
3042	3.2961300000000002	0.04154
3043	3.2966699999999998	0.041530000000000004
3044	3.2972099999999998	0.04152
3045	3.29774	0.041510000000000005
3046	3.29828	0.04149
3047	3.29881	0.04147
3048	3.29935	0.04144
3049	3.2998800000000004	0.04143
3050	3.30042	0.04145
3051	3.30096	0.04147
3052	3.3014900000000003	0.0415
3053	3.3020300000000002	0.04149
3054	3.3025599999999997	0.04142
3055	3.3031	0.04133
3056	3.3036300000000005	0.04123
3057	3.3041699999999996	0.041139999999999996
3058	3.30471	0.04108
3059	3.30524	0.04104
3060	3.3057800000000004	0.041010000000000005
3061	3.30631	0.04099
3062	3.30685	0.04098
3063	3.30738	0.04095
3064	3.3079199999999997	0.04092
3065	3.3084599999999997	0.040889999999999996
3066	3.30899	0.04086
3067	3.30953	0.040839999999999994
3068	3.31006	0.040839999999999994
3069	3.3106	0.04095
3070	3.3111300000000004	0.04116
3071	3.31167	0.04163
3072	3.31221	0.04228
3073	3.3127400000000002	0.0431
3074	3.3132800000000002	0.04397
3075	3.3138099999999997	0.0446
3076	3.31435	0.044989999999999995
3077	3.3148800000000005	0.044989999999999995
3078	3.3154199999999996	0.0447
3079	3.31596	0.04426
3080	3.31649	0.0437
3081	3.3170300000000004	0.04319
3082	3.31756	0.0427
3083	3.3181	0.0423
3084	3.31863	0.041960000000000004
3085	3.3191699999999997	0.04169
3086	3.3197099999999997	0.04147
3087	3.32024	0.04129
3088	3.3207800000000005	0.04115
3089	3.32131	0.041030000000000004
3090	3.32185	0.04094
3091	3.3223800000000003	0.040889999999999996
3092	3.32292	0.04086
3093	3.32346	0.04083
3094	3.3239900000000002	0.04079
3095	3.32453	0.04072
3096	3.3250599999999997	0.040639999999999996
3097	3.3256	0.04055
3098	3.3261300000000005	0.04046
3099	3.3266699999999996	0.04041
3100	3.32721	0.040369999999999996
3101	3.3277400000000004	0.040369999999999996
3102	3.3282800000000003	0.04036
3103	3.32881	0.04033
3104	3.32935	0.04029
3105	3.32988	0.04022
3106	3.3304199999999997	0.040139999999999995
3107	3.3309599999999997	0.040080000000000005
3108	3.33149	0.04004
3109	3.3320300000000005	0.04002
3110	3.33256	0.040010000000000004
3111	3.3331	0.03996
3112	3.3336300000000003	0.03991
3113	3.33417	0.03984
3114	3.3347	0.03977
3115	3.33524	0.039689999999999996
3116	3.33578	0.03963
3117	3.3363099999999997	0.0396
3118	3.33685	0.03961
3119	3.3373800000000005	0.03967
3120	3.3379199999999996	0.03975
3121	3.33845	0.03984
3122	3.3389900000000003	0.03991
3123	3.3395300000000003	0.03996
3124	3.34006	0.03998
3125	3.3406	0.03996
3126	3.34113	0.03991
3127	3.3416699999999997	0.0398
3128	3.3422	0.039689999999999996
3129	3.34274	0.039580000000000004
3130	3.3432800000000005	0.03951
3131	3.34381	0.03949
3132	3.34435	0.0395
3133	3.3448800000000003	0.03951
3134	3.34542	0.03951
3135	3.34595	0.03949
3136	3.34649	0.03946
3137	3.34703	0.03946
3138	3.3475599999999996	0.03947
3139	3.3481	0.0395
3140	3.3486300000000004	0.03953
3141	3.3491699999999995	0.03953
3142	3.3497	0.03952
3143	3.3502400000000003	0.03947
3144	3.3507800000000003	0.03941
3145	3.35131	0.03934
3146	3.35185	0.03928
3147	3.35238	0.03925
3148	3.3529199999999997	0.03924
3149	3.35345	0.03923
3150	3.35399	0.03923
3151	3.3545300000000005	0.03922
3152	3.35506	0.0392
3153	3.3556	0.039169999999999996
3154	3.3561300000000003	0.03913
3155	3.35667	0.03907
3156	3.3572	0.03901
3157	3.35774	0.03893
3158	3.35828	0.03885
3159	3.35881	0.03878
3160	3.35935	0.03874
3161	3.3598800000000004	0.03873
3162	3.3604199999999995	0.03876
3163	3.36095	0.03879
3164	3.3614900000000003	0.03883
3165	3.3620300000000003	0.038860000000000006
3166	3.3625599999999998	0.03887
3167	3.3631	0.0389
3168	3.36363	0.03893
3169	3.3641699999999997	0.03896
3170	3.3647	0.03898
3171	3.36524	0.03897
3172	3.3657800000000004	0.038939999999999995
3173	3.36631	0.03891
3174	3.36685	0.038860000000000006
3175	3.3673800000000003	0.03883
3176	3.36792	0.038810000000000004
3177	3.36845	0.03879
3178	3.36899	0.03878
3179	3.36953	0.03876
3180	3.37006	0.03873
3181	3.3706	0.03871
3182	3.3711300000000004	0.03868
3183	3.3716699999999995	0.038669999999999996
3184	3.3722	0.038669999999999996
3185	3.3727400000000003	0.03868
3186	3.3732699999999998	0.0387
3187	3.3738099999999998	0.03871
3188	3.37435	0.03872
3189	3.37488	0.03873
3190	3.3754199999999996	0.03872
3191	3.37595	0.0387
3192	3.37649	0.038689999999999995
3193	3.37702	0.03868
3194	3.37756	0.038689999999999995
3195	3.3781	0.038689999999999995
3196	3.3786300000000002	0.03868
3197	3.37917	0.03866
3198	3.3797	0.03862
3199	3.38024	0.03857
3200	3.3807699999999996	0.0385
3201	3.38131	0.03843
3202	3.38185	0.038360000000000005
3203	3.3823800000000004	0.03829
3204	3.38292	0.03826
3205	3.38345	0.038239999999999996
3206	3.3839900000000003	0.03823
3207	3.3845199999999998	0.03823
3208	3.3850599999999997	0.03822
3209	3.3856	0.0382
3210	3.38613	0.038189999999999995
3211	3.3866699999999996	0.038189999999999995
3212	3.3872	0.038189999999999995
3213	3.38774	0.03821
3214	3.38827	0.03821
3215	3.38881	0.038189999999999995
3216	3.38935	0.038169999999999996
3217	3.3898800000000002	0.038130000000000004
3218	3.3904199999999998	0.03808
3219	3.39095	0.03803
3220	3.39149	0.03798
3221	3.3920199999999996	0.037939999999999995
3222	3.39256	0.0379
3223	3.3931	0.03789
3224	3.3936300000000004	0.037880000000000004
3225	3.39417	0.037880000000000004
3226	3.3947	0.03789
3227	3.3952400000000003	0.0379
3228	3.3957699999999997	0.0379
3229	3.3963099999999997	0.0379
3230	3.39685	0.03789
3231	3.3973800000000005	0.037880000000000004
3232	3.3979199999999996	0.03787
3233	3.39845	0.03787
3234	3.39899	0.037860000000000005
3235	3.39952	0.03785
3236	3.40006	0.03783
3237	3.4006	0.03779
3238	3.40113	0.03775
3239	3.4016699999999997	0.0377
3240	3.4022	0.03764
3241	3.40274	0.03758
3242	3.4032699999999996	0.03752
3243	3.40381	0.037469999999999996
3244	3.40435	0.03745
3245	3.4048800000000004	0.03745
3246	3.40542	0.03746
3247	3.40595	0.037469999999999996
3248	3.4064900000000002	0.03745
3249	3.4070199999999997	0.03743
3250	3.4075599999999997	0.03739
3251	3.4081	0.03735
3252	3.4086300000000005	0.03733
3253	3.4091699999999996	0.03732
3254	3.4097	0.03733
3255	3.41024	0.03735
3256	3.41077	0.03737
3257	3.41131	0.03739
3258	3.41185	0.03741
3259	3.41238	0.03741
3260	3.4129199999999997	0.03741
3261	3.41345	0.03741
3262	3.41399	0.0374
3263	3.4145199999999996	0.037380000000000004
3264	3.41506	0.03735
3265	3.4155900000000003	0.03731
3266	3.4161300000000003	0.03727
3267	3.41667	0.03723
3268	3.4172	0.03719
3269	3.4177400000000002	0.03718
3270	3.4182699999999997	0.03718
3271	3.4188099999999997	0.03719
3272	3.41934	0.0372
3273	3.4198800000000005	0.03721
3274	3.4204199999999996	0.037219999999999996
3275	3.42095	0.037219999999999996
3276	3.4214900000000004	0.03721
3277	3.42202	0.03721
3278	3.42256	0.03721
3279	3.42309	0.03719
3280	3.42363	0.03717
3281	3.4241699999999997	0.03713
3282	3.4247	0.03707
3283	3.42524	0.03702
3284	3.4257699999999995	0.03696
3285	3.42631	0.0369
3286	3.4268400000000003	0.03684
3287	3.4273800000000003	0.03678
3288	3.42792	0.036719999999999996
3289	3.42845	0.03667
3290	3.42899	0.03664
3291	3.4295199999999997	0.036610000000000004
3292	3.4300599999999997	0.03659
3293	3.43059	0.03659
3294	3.4311300000000005	0.03659
3295	3.4316699999999996	0.03659
3296	3.4322	0.036610000000000004
3297	3.4327400000000003	0.03663
3298	3.43327	0.036660000000000005
3299	3.43381	0.036680000000000004
3300	3.43434	0.03667
3301	3.43488	0.03664
3302	3.4354199999999997	0.03659
3303	3.43595	0.03652
3304	3.43649	0.03646
3305	3.4370199999999995	0.036410000000000005
3306	3.43756	0.03637
3307	3.4380900000000003	0.03635
3308	3.4386300000000003	0.03634
3309	3.43917	0.03632
3310	3.4397	0.0363
3311	3.44024	0.03627
3312	3.4407699999999997	0.03625
3313	3.4413099999999996	0.036239999999999994
3314	3.44184	0.036239999999999994
3315	3.4423800000000004	0.03625
3316	3.4429199999999995	0.03626
